,업종명,인허가일자,업소명,소재지(도로명),addr,영업장면적(건물내_외부),업태명,담당부서,데이터기준일자,latitude,longitude
7204,일반음식점,2023-05-11,샤뎅,"서울특별시 동작구 장승배기로25길 1, 2층 (노량진동)",서울특별시 동작구 노량진동 240-28,79.0,기타,보건행정과,2024-08-19,37.5110417,126.9399142
7205,일반음식점,2023-05-11,뉴욕이모,"서울특별시 동작구 상도로 376, 지하1층 (상도동)",서울특별시 동작구 상도동 494-11,55.4,기타,보건행정과,2024-08-19,37.4953138,126.9541607
7206,일반음식점,2023-05-11,장인라면(Express),"서울특별시 동작구 등용로14길 71, 지하1층 (노량진동)",서울특별시 동작구 노량진동 266-23,16.5,한식,보건행정과,2024-08-19,37.512567,126.9354715
7207,일반음식점,2023-05-12,버찌,"서울특별시 동작구 사당로29다길 2, 2층 (사당동)",서울특별시 동작구 사당동 141-175,33.0,기타,보건행정과,2024-08-19,37.4870034,126.9795939
7208,일반음식점,2023-05-15,영포차,"서울특별시 동작구 사당로 236, 1층 (사당동)",서울특별시 동작구 사당동 266-7,19.0,기타,보건행정과,2024-08-19,37.4831625,126.9737616
7209,일반음식점,2023-05-15,"카페, 록","서울특별시 동작구 사당로2아길 2, 2층 (사당동)",서울특별시 동작구 사당동 188-1,37.94,기타,보건행정과,2024-08-19,37.4902083,126.9645512
7210,일반음식점,2023-05-16,미족현,"서울특별시 동작구 흑석로 112, 2층 202호 (흑석동)",서울특별시 동작구 흑석동 182-5,114.54,한식,보건행정과,2024-08-19,37.5083591,126.9616539
7211,일반음식점,2023-05-16,소곰집 사당점,"서울특별시 동작구 남부순환로 2075, 1층 (사당동)",서울특별시 동작구 사당동 1044-30,182.52,한식,보건행정과,2024-08-19,37.4770514,126.9795046
7212,일반음식점,2023-05-17,후후마켓,"서울특별시 동작구 대방동15가길 8, 1층 (대방동)",서울특별시 동작구 대방동 380-122,24.0,기타,보건행정과,2024-08-19,37.5031703,126.9235644
7213,일반음식점,2023-05-18,Have Fun!(해브펀),"서울특별시 동작구 장승배기로 8, 1층 (상도동)",서울특별시 동작구 상도동 207-2,33.0,기타,보건행정과,2024-08-19,37.4995242,126.9436422
7214,일반음식점,2023-05-18,Charm,"서울특별시 동작구 여의대방로22길 121, 1층 1432호 (신대방동, 보라매자이 더 포레스트)",서울특별시 동작구 신대방동 724 보라매자이 더 포레스트,21.13,기타,보건행정과,2024-08-19,37.4982221,126.9266084
7215,일반음식점,2023-05-19,한마음정육식당 노량진역점,"서울특별시 동작구 노량진로 147, 2층 (노량진동)",서울특별시 동작구 노량진동 67-11,164.03,한식,보건행정과,2024-08-19,37.5138768,126.9422137
7216,일반음식점,2023-05-22,연꽃치 노량진드림스퀘어점,"서울특별시 동작구 노들로2길 7, 노량진 드림스퀘어 복합빌딩 C동 1층 108호 (노량진동)",서울특별시 동작구 노량진동 16-1 노량진 드림스퀘어 복합빌딩,48.75,기타,보건행정과,2024-08-19,37.5142247,126.9385174
7217,일반음식점,2023-05-22,등촌칼국수 상도점,"서울특별시 동작구 상도로 121, 영진빌딩 1층 101호 (상도동)",서울특별시 동작구 상도동 353-1 영진빌딩,150.81,한식,보건행정과,2024-08-19,37.5016241,126.9333292
7218,일반음식점,2023-05-23,로프트401,"서울특별시 동작구 노량진로 250-1, 1층 (본동)",서울특별시 동작구 본동 126-44,8.96,기타,보건행정과,2024-08-19,37.5118121,126.9541276
7219,일반음식점,2023-05-24,우주커피(Would you like a cup of coffee),"서울특별시 동작구 보라매로 73-1, 동작구약사회 1층 (신대방동)",서울특별시 동작구 신대방동 344-35 동작구약사회,138.18,기타,보건행정과,2024-08-19,37.495987,126.9273653
7220,일반음식점,2023-05-24,호랑이초밥,"서울특별시 동작구 상도로 248, 1층 101호 (상도동)",서울특별시 동작구 상도동 32-16,59.5,일식,보건행정과,2024-08-19,37.5047363,126.9459758
7221,일반음식점,2023-05-25,수 곱도리탕전문점 상도점,"서울특별시 동작구 양녕로25길 6, 1층 (상도동)",서울특별시 동작구 상도동 210-44,26.4,한식,보건행정과,2024-08-19,37.4985021,126.9432805
7222,일반음식점,2023-05-25,토담,"서울특별시 동작구 만양로 84, 지하1층 22호 (노량진동, 삼익주상복합아파트)",서울특별시 동작구 노량진동 330 삼익주상복합아파트,42.33,한식,보건행정과,2024-08-19,37.5109281,126.9451325
7223,일반음식점,2023-05-26,프랭크버거 숭실대점,"서울특별시 동작구 사당로 6, 1층 (상도동)",서울특별시 동작구 상도동 501-8,56.5,기타,보건행정과,2024-08-19,37.4954234,126.955044
7224,일반음식점,2023-05-26,샐러즈,"서울특별시 동작구 신대방11길 35, 1층 우측1호 (신대방동)",서울특별시 동작구 신대방동 687,15.0,기타,보건행정과,2024-08-19,37.4884796,126.9077939
7225,일반음식점,2023-05-30,뱃살도둑 신대방삼거리점,"서울특별시 동작구 여의대방로22길 121, 상가동 1층 1404호 (신대방동, 보라매자이 더 포레스트)",서울특별시 동작구 신대방동 724 보라매자이 더 포레스트,50.73,기타,보건행정과,2024-08-19,37.4982221,126.9266084
7226,일반음식점,2023-05-30,파이공장,"서울특별시 동작구 동작대로27길 49, 1층 (사당동)",서울특별시 동작구 사당동 128-26,23.68,기타,보건행정과,2024-08-19,37.487937,126.9794741
7227,일반음식점,2023-05-31,호프광장 버글버글 장승배기점,"서울특별시 동작구 상도로15길 131, 상도 휴엔하임 제지1층 제B101호 (상도동)",서울특별시 동작구 상도동 363-164 상도 휴엔하임,140.92,호프/통닭,보건행정과,2024-08-19,37.5059392,126.9375345
7228,일반음식점,2023-05-31,스시카라,"서울특별시 동작구 사당로 227, 2층 (사당동)",서울특별시 동작구 사당동 265-16,87.93,일식,보건행정과,2024-08-19,37.4837567,126.9731999
7229,일반음식점,2023-06-02,초밥24 신대방,"서울특별시 동작구 보라매로 98, 1층 (신대방동)",서울특별시 동작구 신대방동 346-11,23.11,기타,보건행정과,2024-08-19,37.4979769,126.9283154
7230,일반음식점,2023-06-05,동네곱창,"서울특별시 동작구 장승배기로19길 16, 1층 (노량진동)",서울특별시 동작구 노량진동 306-10,25.12,한식,보건행정과,2024-08-19,37.5082798,126.9390871
7231,일반음식점,2023-01-13,사천마라탕,"서울특별시 동작구 여의대방로36길 12, 지하1, 1층 (대방동)",서울특별시 동작구 대방동 386-5,79.11,중국식,보건행정과,2024-08-19,37.5044327,126.9232547
7232,일반음식점,2023-06-07,행복은간장밥 노량진점,"서울특별시 동작구 노량진로16길 25, 1층 (노량진동)",서울특별시 동작구 노량진동 90-1,50.0,한식,보건행정과,2024-08-19,37.5125409,126.9439749
7233,일반음식점,2023-06-07,더브런치컴퍼니,"서울특별시 동작구 상도로34길 7, 지하1층 B02호 (상도동)",서울특별시 동작구 상도동 29-7,31.16,기타,보건행정과,2024-08-19,37.5043418,126.9460618
7234,일반음식점,2023-06-09,고래맥주창고 신대방점,"서울특별시 동작구 여의대방로22길 121, 상가동 1층 1102-1호 (신대방동, 보라매자이 더 포레스트)",서울특별시 동작구 신대방동 724 보라매자이 더 포레스트,38.36,호프/통닭,보건행정과,2024-08-19,37.4982221,126.9266084
7235,일반음식점,2023-06-09,발리다포차 신대방삼거리점,"서울특별시 동작구 상도로 101, 나동 2층 (상도동)",서울특별시 동작구 상도동 337-15,136.53,기타,보건행정과,2024-08-19,37.5005121,126.9315402
7236,일반음식점,2023-06-13,샤브로21 이수,"서울특별시 동작구 동작대로29가길 29, 1층 (사당동)",서울특별시 동작구 사당동 89-13,50.92,한식,보건행정과,2024-08-19,37.4893071,126.9814538
7237,일반음식점,2023-06-13,킷쵸,"서울특별시 동작구 동작대로7길 98, 2층 (사당동)",서울특별시 동작구 사당동 1046-38,97.85,기타,보건행정과,2024-08-19,37.4772516,126.9776033
7238,일반음식점,2023-06-13,에이피엠 커피(APM COFFEE),"서울특별시 동작구 신대방11길 35, 1층 우측1호 (신대방동)",서울특별시 동작구 신대방동 687,10.0,기타,보건행정과,2024-08-19,37.4884796,126.9077939
7239,일반음식점,2023-06-13,정가네 묵은지 콩나물 김치찜,"서울특별시 동작구 신대방11길 35, 1층 우측1호 (신대방동)",서울특별시 동작구 신대방동 687,10.0,한식,보건행정과,2024-08-19,37.4884796,126.9077939
7240,일반음식점,2023-06-14,서울정육식당,"서울특별시 동작구 사당로30길 154, 2층 (사당동)",서울특별시 동작구 사당동 1041-28,98.0,한식,보건행정과,2024-08-19,37.4779811,126.980586
7241,일반음식점,2023-06-15,바오 소극장,"서울특별시 동작구 동작대로 43, 3층 (사당동)",서울특별시 동작구 사당동 1030-20,30.71,기타,보건행정과,2024-08-19,37.4803477,126.9813344
7242,일반음식점,2023-06-15,라화쿵부,"서울특별시 동작구 상도로 286, 삼안빌딩 2층 (상도1동)",서울특별시 동작구 상도1동 783-2 삼안빌딩,98.42,중국식,보건행정과,2024-08-19,37.5018883,126.9483352
7243,일반음식점,2023-06-16,이수쭈꾸미,"서울특별시 동작구 사당로29가길 41, 1층 (사당동)",서울특별시 동작구 사당동 141-32,82.35,한식,보건행정과,2024-08-19,37.4868822,126.9796949
7244,일반음식점,2023-06-20,찬도락,"서울특별시 동작구 보라매로 83, 상가동 1층 109호 (신대방동, 아파트)",서울특별시 동작구 신대방동 705,21.6,한식,보건행정과,2024-08-19,37.4966883,126.92727
7245,일반음식점,2023-06-21,후라토식당 이수역점,"서울특별시 동작구 사당로28길 6, 2층 (사당동)",서울특별시 동작구 사당동 1003-40,131.26,일식,보건행정과,2024-08-19,37.4841569,126.9795354
7246,일반음식점,2023-06-22,이공커피 사당방배점,"서울특별시 동작구 동작대로7길 4, 1층 가호 (사당동)",서울특별시 동작구 사당동 1030-13,13.23,기타,보건행정과,2024-08-19,37.4800726,126.9812987
7247,일반음식점,2023-06-22,노핸들,"서울특별시 동작구 동작대로9길 52, 1층 (사당동)",서울특별시 동작구 사당동 1021-11,30.96,기타,보건행정과,2024-08-19,37.4807832,126.9786325
7248,일반음식점,2023-06-22,불독포차,"서울특별시 동작구 동작대로7길 92, 1층 (사당동)",서울특별시 동작구 사당동 1046-34,34.91,기타,보건행정과,2024-08-19,37.4774256,126.9777738
7249,일반음식점,2023-06-23,신나루터,"서울특별시 동작구 노량진로14길 20, 1층 (노량진동)",서울특별시 동작구 노량진동 58-27,57.12,한식,보건행정과,2024-08-19,37.5125554,126.942298
7250,일반음식점,2023-06-26,강릉초당짬뽕순두부 숭실대점,"서울특별시 동작구 사당로 18, 2층 (상도동)",서울특별시 동작구 상도동 502-4,98.0,한식,보건행정과,2024-08-19,37.4952198,126.9562442
7251,일반음식점,2023-06-28,한신우동 방배이수점,"서울특별시 동작구 동작대로29가길 18, 1층 (사당동)",서울특별시 동작구 사당동 89-52,39.66,기타,보건행정과,2024-08-19,37.4887387,126.9815576
7252,일반음식점,2023-06-29,에브어이브,"서울특별시 동작구 상도로62길 10, 1층 3호 (상도동)",서울특별시 동작구 상도동 494-15,27.0,기타,보건행정과,2024-08-19,37.494965,126.9541569
7253,일반음식점,2023-06-30,오사카 분식,"서울특별시 동작구 상도로34길 27, 1층 101호 (상도동)",서울특별시 동작구 상도동 155-7,49.0,일식,보건행정과,2024-08-19,37.5036054,126.9454707
7254,일반음식점,2023-07-03,플러스82 동작점,"서울특별시 동작구 만양로14길 38, 1층 (노량진동)",서울특별시 동작구 노량진동 206-20,32.0,분식,보건행정과,2024-08-19,37.5121401,126.946189
7255,일반음식점,2023-07-03,브라운필 약수터점,"서울특별시 동작구 양녕로26길 20, 1층 (상도동)",서울특별시 동작구 상도동 210-34,56.0,기타,보건행정과,2024-08-19,37.4977311,126.94403
7256,일반음식점,2023-07-04,호맥 이수점,"서울특별시 동작구 동작대로27가길 48, 1, 2층 (사당동)",서울특별시 동작구 사당동 147-41,112.87,호프/통닭,보건행정과,2024-08-19,37.4854354,126.9809409
7257,일반음식점,2023-07-07,직구삼,"서울특별시 동작구 상도로37길 44, 1층 102호 (상도1동, 희망하이츠빌)",서울특별시 동작구 상도1동 266-1 희망하이츠빌,37.5,한식,보건행정과,2024-08-19,37.49994119999999,126.951052
7258,일반음식점,2023-07-07,클라우드 9(CLOUD 9),"서울특별시 동작구 현충로 96, 1층 (흑석동)",서울특별시 동작구 흑석동 8-37,60.86,호프/통닭,보건행정과,2024-08-19,37.5079363,126.9642851
